,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,upd_dt,ttl_flt,prop_val,rpy_prd,inc_reqr,addr,latitude,longitude
3176,5.6,,386.0,472.0,82.0,2.0,,2019-05-11,648.0,5600000.0,30,31358.0, 33 NGAU TAU KOK ROAD,22.3144587,114.2233052
3177,7.8,,748.0,1013.0,74.0,,,2019-05-18,1664.0,7800000.0,30,43678.0, 1 KIN TUNG ROAD,22.293035500000002,113.9494805
3178,30.0,50000.0,1555.0,2476.0,63.0,,,2019-05-14,28.0,30000000.0,30,139993.0, 23 NGAU TAM MEI ROAD,22.4771591,114.0656984
3179,12.38,26000.0,827.0,,,4.0,Southwest,2019-05-19,1648.0,12380000.0,30,57770.0, 1 LOHAS PARK ROAD,22.29634815,114.267252328659
3180,6.2,,519.0,649.0,80.0,,Northeast,2019-05-17,624.0,6200000.0,30,34718.0, 3 KING FUNG PATH,22.4028579,113.9790747
3181,33.2,67500.0,1912.0,2790.0,69.0,4.0,South,2019-05-16,286.0,33200000.0,30,154925.0, 1 HUNG LAM DRIVE,22.43608685,114.188183451469
3182,1.6,,217.0,272.0,80.0,,,2019-05-17,2650.0,1600000.0,30,8960.0, 10 HIU WAN ROAD,22.441930499999998,114.1666656
3183,37.0,,2249.0,3059.0,74.0,,,2019-05-12,13.0,37000000.0,30,172658.0, 138 HANG TAU ROAD,22.498644,114.103391
3184,13.0,,616.0,769.0,80.0,2.0,,2019-05-17,704.0,13000000.0,30,60664.0, 5-7 TAI HANG ROAD,22.2759832,114.1929875
3185,14.0,30000.0,520.0,690.0,75.0,2.0,Southeast,2019-05-18,2314.0,14000000.0,30,65330.0, 11 HOI FAI ROAD,22.3217806,114.1576887
3186,6.5,,329.0,422.0,78.0,,,2019-05-17,85.0,6500000.0,30,36398.0," 104-106 CONNAUGHT ROAD WEST, 19-23 WILMER STREET",,
3187,8.5,22000.0,497.0,642.0,77.0,2.0,,2019-05-19,723.0,8500000.0,30,46664.0, 51 FUNG SHING STREET,22.3428294,114.2100584
3188,19.0,,1222.0,,,,,2019-05-19,144.0,19000000.0,30,88662.0, 39 LUEN HING STREET,22.499017499999997,114.1414793
3189,26.0,,1173.0,1382.0,85.0,3.0,North,2019-05-19,300.0,26000000.0,30,121327.0," 51-67 CLOUD VIEW ROAD, 116-126 TIN HAU TEMPLE ROAD",,
3190,15.8,,1141.0,1530.0,75.0,3.0,East,2019-05-13,286.0,15800000.0,30,73730.0, 1 HUNG LAM DRIVE,22.43608685,114.188183451469
3191,25.0,50000.0,2005.0,3174.0,63.0,4.0,Northwest,2019-05-20,98.0,25000000.0,30,116661.0, 1 LO PING ROAD,22.4662693,114.1934059
3192,11.5,,596.0,702.0,85.0,3.0,,2019-05-13,2393.0,11500000.0,30,53664.0, 233 ELECTRIC ROAD,22.286839,114.1914714
3193,4.08,9800.0,322.0,446.0,72.0,2.0,,2019-03-21,90.0,4080000.0,30,22847.0, 8 YU KING SQUARE,22.44401935,114.028730642774
3194,9.5,20000.0,716.0,951.0,75.0,,,2019-05-02,344.0,9500000.0,30,46664.0, 520 CASTLE PEAK ROAD TSUEN WAN,22.370255899999997,114.1224821
3195,4.9,,,,,,,2019-05-15,234.0,4900000.0,30,27439.0, 68 WAN FUNG STREET,22.3445902,114.198537444114
3196,12.25,,547.0,757.0,72.0,3.0,,2019-05-19,1782.0,12250000.0,30,57164.0, 38 SAN MA TAU STREET,22.3180585,114.1929539
3197,16.8,32000.0,1015.0,1380.0,74.0,,,2019-05-08,124.0,16800000.0,30,78396.0, 200 CASTLE PEAK ROAD TING KAU,22.3682017,114.094715
3198,10.0,,498.0,589.0,85.0,2.0,South,2019-05-14,168.0,10000000.0,30,46664.0, 3 WELFARE ROAD,22.245843899999997,114.16468805
3199,22.0,,1713.0,2471.0,69.0,3.0,South,2019-05-17,424.0,22000000.0,30,102661.0," Wo Shang Wai, Yuen Long",,
3200,6.7,,447.0,516.0,87.0,2.0,,2019-05-20,5904.0,6700000.0,30,37518.0, 80 WANG KWONG ROAD,22.3210707,114.2063972
3201,8.8,,746.0,1025.0,73.0,3.0,,2019-05-18,120.0,8800000.0,30,46664.0, 233 DEEP BAY ROAD,22.4544139,113.9731402
3202,18.18,,1327.0,1770.0,75.0,4.0,Southwest,2019-05-19,,18180000.0,30,84836.0, 6 GLEE PATH,22.336156600000002,114.139782197622
3203,7.28,,660.0,900.0,73.0,3.0,,2019-04-26,2580.0,7280000.0,30,40766.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3204,35.0,45000.0,1333.0,1701.0,78.0,,,2019-05-19,1159.0,35000000.0,30,163325.0, 638 PRINCE EDWARD ROAD EAST,22.3333194,114.197275
3205,24.5,48000.0,1427.0,1947.0,73.0,3.0,,2019-05-19,2580.0,24500000.0,30,114327.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3206,13.0,,758.0,850.0,89.0,2.0,,2019-04-04,75.0,13000000.0,30,60664.0,,22.2793278,
3207,7.3,15500.0,620.0,815.0,76.0,3.0,,2019-05-18,408.0,7300000.0,30,40878.0, 1 WING FAT LANE,22.384122100000003,113.9814141
3208,6.98,,531.0,694.0,77.0,2.0,Northwest,2019-05-16,2569.0,6980000.0,30,39086.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3209,17.5,,1488.0,2111.0,70.0,,,2019-05-19,63.0,17500000.0,30,81662.0, 48 KWU TUNG ROAD,22.5017158,114.1042559
3210,8.5,,713.0,946.0,75.0,3.0,Northeast,2019-05-18,1091.0,8500000.0,30,46664.0, 33 TIN KWAI ROAD,22.4638201,114.0040795
3211,7.8,,496.0,,,2.0,,2019-05-17,474.0,7800000.0,30,43678.0, 8 WU KAI SHA ROAD,22.4294801,114.2427769
3212,7.28,,693.0,920.0,75.0,3.0,East,2019-05-02,1091.0,7280000.0,30,40766.0, 33 TIN KWAI ROAD,22.4638201,114.0040795
3213,62.0,,1166.0,2700.0,43.0,2.0,South,2019-05-18,400.0,62000000.0,30,289318.0, 41 CONDUIT ROAD,22.27988,114.15012
3214,9.0,17000.0,743.0,1013.0,73.0,3.0,,2019-04-13,2580.0,9000000.0,30,46664.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
3215,11.88,26000.0,616.0,846.0,73.0,3.0,Southeast,2019-05-19,1782.0,11880000.0,30,55437.0, 38 SAN MA TAU STREET,22.3180585,114.1929539
3216,6.5,15500.0,378.0,498.0,76.0,1.0,Southeast,2019-05-08,2569.0,6500000.0,30,36398.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3217,17.8,35000.0,636.0,840.0,76.0,3.0,Northeast,2019-05-19,186.0,17800000.0,30,83062.0, 9M KENNEDY ROAD,22.276496899999998,114.1576045
3218,4.99,,441.0,584.0,76.0,2.0,West,2019-05-07,2264.0,4990000.0,30,27943.0, 9 TIN LUNG ROAD,22.4592912,114.0056372
3219,6.08,,490.0,633.0,77.0,2.0,South,2019-05-12,764.0,6080000.0,30,34046.0, 38 MA SIK ROAD,22.5004229,114.1344963
3220,300.0,,2638.0,3710.0,71.0,4.0,Southeast,2019-05-20,219.0,300000000.0,30,1399928.0, 20 CORNWALL STREET,22.340097,114.1787857
3221,2.6,,349.0,449.0,78.0,,,2019-05-16,7338.0,2600000.0,30,14559.0, 1 TAM KON SHAN ROAD,22.3604717,114.1026774
3222,6.0,,338.0,464.0,73.0,2.0,,2019-05-19,4760.0,6000000.0,30,33598.0, 18 ON LUK STREET,22.4234819,114.2331845
3223,11.0,,508.0,,,2.0,Southwest,2019-05-04,274.0,11000000.0,30,51331.0, 333 SHAU KEI WAN ROAD,22.277810000000002,114.227047
3224,2.9,,401.0,515.0,78.0,2.0,East,2019-05-09,4200.0,2900000.0,30,16239.0, 3 SIU HING LANE,22.3849562,113.976056362263
3225,6.5,,304.0,460.0,66.0,1.0,,2019-05-15,46.0,6500000.0,30,36398.0,,22.2793278,
3226,6.0,,464.0,,,2.0,,2019-05-18,228.0,6000000.0,30,33598.0," 83-97 NATHAN ROAD, 36-50 LOCK ROAD",,
3227,5.3,,412.0,523.0,79.0,2.0,,2019-05-16,672.0,5300000.0,30,29678.0, 4-8 KING FUNG PATH,22.4028579,113.9790747
3228,15.0,,1109.0,1390.0,80.0,3.0,,2019-05-18,432.0,15000000.0,30,69996.0, 533 SAI SHA ROAD,22.425045899999997,114.2318302
3229,5.5,,428.0,577.0,74.0,2.0,Southwest,2019-05-17,684.0,5500000.0,30,30798.0, 18 TUEN KWAI ROAD,22.411897699999997,113.9830136
3230,7.9,,333.0,522.0,64.0,1.0,,2019-05-16,48.0,7900000.0,30,44238.0, 8 SHELLEY STREET,22.282026300000002,114.1533954
3231,14.0,,729.0,825.0,88.0,3.0,Northwest,2019-05-19,1078.0,14000000.0,30,65330.0, 3 TAK HONG STREET,22.306635600000003,114.1896283
3232,62.8,130000.0,1942.0,2545.0,76.0,3.0,Southeast,2019-05-17,715.0,62800000.0,30,293052.0, 8 AP LEI CHAU PRAYA ROAD,22.2406649,114.1598579
3233,10.8,,706.0,941.0,75.0,2.0,Southwest,2019-05-18,,10800000.0,30,50397.0, 12 BROADWAY,22.33629555,114.137859971471
3234,5.35,,361.0,488.0,74.0,,,2019-05-02,2569.0,5350000.0,30,29958.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3235,30.0,50000.0,990.0,1294.0,77.0,3.0,East,2019-05-15,103.0,30000000.0,30,139993.0, 81 BROADCAST DRIVE,22.3400292,114.1826597
3236,5.2,,447.0,583.0,77.0,2.0,Northwest,2019-05-15,2687.0,5200000.0,30,29119.0, 11 TSUN WEN ROAD,22.3944745,113.9713633
3237,9.6,,751.0,996.0,75.0,,,2019-05-14,1624.0,9600000.0,30,46664.0, 2 KWUN TSING ROAD,22.3728557,113.9930314
3238,19.0,40000.0,1032.0,1168.0,88.0,3.0,Northeast,2019-05-19,2393.0,19000000.0,30,88662.0, 233 ELECTRIC ROAD,22.286839,114.1914714
3239,4.2,,320.0,397.0,81.0,2.0,,2019-05-19,136.0,4200000.0,30,23519.0, 6 TSING HOI CIRCUIT,22.3869254,113.979656638461
3240,10.28,,554.0,759.0,73.0,3.0,South,2019-03-24,800.0,10280000.0,30,47971.0, 9 SHAM SHING ROAD,22.3337033,114.147805
3241,9.19,,377.0,510.0,74.0,1.0,Southwest,2019-05-18,190.0,9200000.0,30,46664.0, 38 HAVEN STREET,22.278164399999998,114.1864803
3242,7.38,,470.0,622.0,76.0,2.0,,2019-05-10,460.0,7380000.0,30,41326.0, 33 SHUNG LING STREET,22.336043399999998,114.1962713
3243,12.38,,575.0,738.0,78.0,2.0,,2019-05-17,104.0,12380000.0,30,57770.0, 1 TAI HANG ROAD,22.273899,114.192188
3244,6.2,,478.0,650.0,74.0,,,2019-04-27,298.0,6200000.0,30,34718.0, SIENA ONE,22.30519465,114.011420349051
3245,4.98,,354.0,,,1.0,,2019-05-19,141.0,4980000.0,30,27887.0, 138 TONG YAN SAN TSUEN ROAD,22.4423085,114.0112576
3246,7.3,,455.0,663.0,69.0,2.0,Southwest,2019-05-11,924.0,7300000.0,30,40878.0, 33 WO YI HOP ROAD,22.366820999999998,114.137108157372
3247,16.0,,401.0,551.0,73.0,1.0,,2019-05-09,77.0,16000000.0,30,74663.0, 1 CORONATION TERRACE,22.282317199999998,114.1516751
3248,14.0,,536.0,623.0,86.0,2.0,Northwest,2019-05-08,480.0,14000000.0,30,65330.0, 250-254 GLOUCESTER ROAD,22.2818349,114.1829625
3249,14.8,,539.0,620.0,87.0,1.0,East,2019-05-10,577.0,14800000.0,30,69063.0, 15 WATSON ROAD,22.2877236,114.1901967
3250,12.6,,560.0,772.0,73.0,1.0,Southeast,2019-05-17,609.0,12600000.0,30,58797.0, 1 HARBOUR ROAD,50.704299400000004,-3.0617945
3251,7.5,,377.0,476.0,79.0,,,2019-04-22,160.0,7500000.0,30,41998.0, 130-136 JAFFE ROAD,22.280901500000002,114.1822346
3252,20.0,75000.0,2034.0,2556.0,80.0,5.0,Northwest,2019-02-26,141.0,20000000.0,30,93329.0, 21 YAU ON STREET,22.3736135,114.1702265
3253,15.03,,1035.0,1050.0,99.0,3.0,Northeast,2019-04-25,5024.0,15035000.0,30,70160.0, DD104 LOT 4665,,
3254,11.8,,525.0,750.0,70.0,1.0,North,2019-05-17,54.0,11800000.0,30,55064.0, 58-60 BONHAM ROAD,22.284212600000004,114.140736
3255,8.0,,570.0,754.0,76.0,,,2019-05-06,792.0,8000000.0,30,44798.0, 623 CASTLE PEAK ROAD TSUEN WAN,22.372564399999998,114.103029972034
3256,3.7,,255.0,,,1.0,,2019-04-22,39.0,3700000.0,30,20719.0,,22.2793278,
3257,8.5,,551.0,629.0,88.0,2.0,,2019-04-23,4992.0,8500000.0,30,46664.0, 33 WAI YIP STREET,22.303843899999997,114.2266363
3258,9.8,,600.0,716.0,84.0,3.0,Northwest,2019-05-18,6504.0,9800000.0,30,46664.0, 100 SHING TAI ROAD,22.27664325,114.239772961432
3259,18.0,,750.0,1052.0,71.0,3.0,East,2019-05-13,50.0,18000000.0,30,83996.0, 1 LINK ROAD,22.2756667,114.1853436
3260,18.0,,970.0,1303.0,74.0,,,2019-05-15,286.0,18000000.0,30,83996.0, 873 LAI CHI KOK ROAD,22.3235856,114.1670165
3261,6.38,,551.0,705.0,78.0,3.0,Northwest,2019-05-17,1536.0,6380000.0,30,35726.0, 8 TIN SHUI ROAD,22.45833485,113.998702060825
3262,24.0,46000.0,1576.0,2536.0,62.0,3.0,East,2019-05-18,132.0,24000000.0,30,111994.0," 28,33 KWU TUNG ROAD",22.5017158,114.1042559
3263,9.8,,670.0,893.0,75.0,2.0,Northeast,2019-05-14,,9800000.0,30,46664.0, 100 BROADWAY,22.33466135,114.141477002489
3264,6.38,,323.0,450.0,72.0,,,2019-05-19,2735.0,6380000.0,30,35726.0," PHASE 1Ã¯Â¼Å¡, 119, 129 DOCK STREET, 7, 17, 25 MAN TAI STREET, , PHASE 2Ã¯Â¼Å¡, 26, 40 MAN TAI STREET, 21, 37 TAK MAN STREET, , PHASE 3Ã¯Â¼Å¡, 31, 39, 49, 53, 55, 57, 69 MAN TAI STREET, , PHASE 4Ã¯Â¼Å¡, 99C, 99G, 99N, 99U DOCK STREET, 6, 18, 28, 42, 54 TAK MAN STREET",,
3265,8.5,,513.0,663.0,77.0,2.0,West,2019-05-16,9812.0,8500000.0,30,46664.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
3266,4.0,,396.0,514.0,77.0,2.0,,2019-05-15,192.0,4000000.0,30,22399.0, 2 TSING SHAN SQUARE,22.3886578,113.979603
3267,11.5,24000.0,549.0,697.0,79.0,2.0,Southeast,2019-05-12,784.0,11500000.0,30,53664.0, 12 TONG CHUN STREET,22.3108781,114.2600446
3268,6.58,16000.0,459.0,,,,,2019-05-19,870.0,6580000.0,30,36846.0,,22.2793278,
3269,7.8,,612.0,878.0,70.0,,,2019-04-11,1680.0,7800000.0,30,43678.0, 3 MA SIK ROAD,22.5024017,114.1399712
3270,4.75,,442.0,576.0,77.0,,,2019-05-18,2864.0,4750000.0,30,26599.0, 3 TIN KWAI ROAD,22.4638201,114.0040795
3271,5.0,,394.0,526.0,75.0,,East,2019-05-09,2112.0,5000000.0,30,27999.0, 2 CHOI YUEN ROAD,22.5008966,114.1278893
3272,6.0,,399.0,533.0,75.0,2.0,Northwest,2019-05-16,1280.0,6000000.0,30,33598.0, 18 FANLING STATION ROAD,22.4916027,114.1400463
3273,4.45,,385.0,510.0,75.0,2.0,North,2019-05-19,612.0,4450000.0,30,24919.0, 33 TIN KING ROAD,22.4080418,113.964436524579
3274,12.0,,785.0,1030.0,76.0,4.0,Northwest,2019-05-13,1360.0,12000000.0,30,55997.0, 1 MEI TIN ROAD,22.37017645,114.175091693505
3275,6.6,,321.0,440.0,73.0,1.0,South,2019-05-18,113.0,6600000.0,30,36958.0, 8 IVY STREET,22.3212246,114.1632982
3276,5.2,,413.0,551.0,75.0,2.0,North,2019-05-18,2710.0,5200000.0,30,29119.0, 88 PAK WO ROAD,22.5000435,114.127773
3277,4.2,,245.0,,,,,2018-12-25,200.0,4200000.0,30,23519.0,,22.2793278,
3278,5.8,,502.0,654.0,77.0,,,2019-05-18,1068.0,5800000.0,30,32478.0, 2 TIN YAN ROAD,22.459156,114.0021269
3279,33.0,,1772.0,2784.0,64.0,,,2019-04-26,28.0,33000000.0,30,153992.0, 23 NGAU TAM MEI ROAD,22.4771591,114.0656984
3280,5.8,,443.0,583.0,76.0,2.0,Southeast,2019-05-09,816.0,5800000.0,30,32478.0, 9 KAI KING ROAD,22.3223801,114.2595735
3281,11.5,,845.0,930.0,91.0,,,2019-05-17,280.0,11500000.0,30,53664.0, 1 MUI SHU HANG ROAD,22.4535853,114.1541423
3282,28.0,55000.0,1311.0,1600.0,82.0,3.0,Northeast,2019-05-17,54.0,28000000.0,30,130660.0,,22.2793278,
3283,8.38,,522.0,665.0,78.0,2.0,,2019-05-17,4080.0,8380000.0,30,46664.0," 3,6,8,9,10 ON PONG ROAD, 3 PO WUNG LANE",,
3284,10.0,,447.0,609.0,73.0,2.0,South,2019-05-18,142.0,10000000.0,30,46664.0, 39 TAIKOO SHING ROAD,22.2857716,114.2131619
3285,6.68,,391.0,501.0,78.0,2.0,Southeast,2019-05-16,4896.0,6680000.0,30,37406.0, 77 NGAU TAU KOK ROAD,22.3144587,114.2233052
3286,6.0,,479.0,612.0,78.0,2.0,,2019-02-01,473.0,6000000.0,30,33598.0, 25 TOWN PARK ROAD SOUTH,22.43978,114.0178567
3287,7.0,,677.0,903.0,75.0,,East,2019-05-18,288.0,7000000.0,30,39198.0, 1 KAT CHEUNG CRESCENT,22.495691600000004,114.1311617
3288,6.5,,476.0,622.0,77.0,2.0,,2019-05-18,606.0,6500000.0,30,36398.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3289,5.75,,374.0,468.0,80.0,2.0,,2019-05-19,896.0,5750000.0,30,32198.0, 200 TAI TAM ROAD,22.2573326,114.2282438
3290,6.8,,532.0,678.0,78.0,2.0,Southeast,2019-03-23,1446.0,6800000.0,30,38078.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3291,5.95,,,,,,,2019-05-14,224.0,5950000.0,30,33318.0, 9 TSING LUNG ROAD,22.366463500000002,113.9946744
3292,7.5,,584.0,743.0,79.0,3.0,,2019-05-19,1504.0,7500000.0,30,41998.0, 333 CASTLE PEAK ROAD CASTLE PEAK BAY,22.38255875,113.977162525453
3293,7.38,,268.0,,,1.0,,2019-05-19,92.0,7380000.0,30,41326.0, 1 SOUTH LANE,38.906389399999995,-86.9057807
3294,7.0,,476.0,610.0,78.0,2.0,Southwest,2019-05-14,2168.0,7000000.0,30,39198.0, 1 CASTLE PEAK ROAD CASTLE PEAK BAY,22.38352,113.9781041
3295,6.0,13000.0,629.0,825.0,76.0,3.0,,2019-05-10,2264.0,6000000.0,30,33598.0, 9 TIN LUNG ROAD,22.4592912,114.0056372
3296,11.0,25000.0,618.0,797.0,78.0,3.0,,2019-05-18,9812.0,11000000.0,30,51331.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
3297,5.8,,622.0,700.0,89.0,,,2019-05-19,162.0,5800000.0,30,32478.0,,22.2793278,
3298,33.0,,956.0,1301.0,73.0,2.0,Northeast,2019-05-18,248.0,33000000.0,30,153992.0, 18 PAK PAT SHAN ROAD,22.237022600000003,114.2249191
3299,24.98,54000.0,1019.0,1152.0,88.0,3.0,Southwest,2019-05-16,83.0,24980000.0,30,116567.0, 168 NGA TSIN WAI ROAD,22.3290545,114.1854154
3300,24.0,,1661.0,2178.0,76.0,3.0,,2019-05-09,10.0,24000000.0,30,111994.0, 11 TSO WO ROAD,22.3922878,114.2941729
3301,9.8,,618.0,794.0,78.0,3.0,Southeast,2019-05-11,9812.0,9800000.0,30,46664.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
3302,5.77,,498.0,656.0,76.0,,,2019-05-07,1892.0,5770000.0,30,32310.0, 2 TIN YAN ROAD,22.459156,114.0021269
3303,11.7,23000.0,831.0,1113.0,75.0,,,2019-05-19,1030.0,11700000.0,30,54597.0, 1 YUK TAI STREET,22.4114015,114.2221689
3304,5.9,13300.0,460.0,,,1.0,,2019-05-18,1620.0,5900000.0,30,33038.0, 68 KUNG UM ROAD,22.4388815,114.0257915
3305,5.2,,544.0,724.0,75.0,3.0,,2019-05-19,1224.0,5200000.0,30,29119.0, 5 YAT NGA LANE,22.4425103,114.1665248
3306,29.8,,1625.0,,,5.0,Southeast,2019-05-18,1071.0,29800000.0,30,139060.0, 9 FUNG YUEN ROAD,22.4591179,114.1796342
3307,16.5,,625.0,783.0,80.0,2.0,,2019-05-20,528.0,16500000.0,30,76996.0, 18 OLD PEAK ROAD,22.27712,114.1544
3308,5.8,,443.0,591.0,75.0,,North,2019-05-12,1224.0,5800000.0,30,32478.0, 5 YAT NGA LANE,22.4425103,114.1665248
3309,7.5,,645.0,826.0,78.0,,,2019-05-06,700.0,7500000.0,30,41998.0, 8 HUI WAN ROAD,,
3310,6.3,,523.0,685.0,76.0,2.0,South,2019-05-16,2569.0,6300000.0,30,35278.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3311,13.9,26500.0,950.0,950.0,100.0,,,2019-05-17,5024.0,13900000.0,30,64863.0, DD104 LOT 4665,,
3312,13.5,,1090.0,1495.0,73.0,,,2019-05-04,63.0,13500000.0,30,62997.0, 93 SAN TAM ROAD,22.452999600000002,114.0509114
3313,3.13,,277.0,,,,,2019-05-20,5120.0,3130000.0,30,17527.0, 38 SAN WAN ROAD,22.502666899999998,114.126803
3314,5.2,,442.0,576.0,77.0,2.0,Southeast,2019-05-08,3968.0,5200000.0,30,29119.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
3315,5.9,,385.0,,,,,2019-05-17,523.0,5900000.0,30,33038.0, 11 TAK YIP STREET,22.4514579,114.0308011
3316,6.6,,681.0,700.0,97.0,3.0,Southeast,2019-04-20,162.0,6600000.0,30,36958.0,,22.2793278,
3317,11.0,,831.0,1125.0,74.0,3.0,,2019-05-19,1942.0,11000000.0,30,51331.0, 52 Tai Chung Kiu Road,22.3849099,114.1987833
3318,20.0,55000.0,1076.0,1401.0,77.0,3.0,,2019-05-17,88.0,20000000.0,30,93329.0, 80 MA TAU WAI ROAD,22.3163675,114.1875198
3319,40.0,,1104.0,1542.0,72.0,3.0,Northeast,2019-04-16,376.0,40000000.0,30,186657.0, 23 TAI HANG DRIVE,22.273542000000003,114.19258
3320,7.5,,435.0,582.0,75.0,2.0,Southeast,2019-05-19,1102.0,7500000.0,30,41998.0, 608 SAI SHA ROAD,22.4164228,114.2254689
3321,7.65,,686.0,914.0,75.0,3.0,North,2019-05-15,,7650000.0,30,42838.0, 17 HUMBERT STREET,22.3389595,114.139843933959
3322,5.4,,494.0,648.0,76.0,2.0,,2019-03-12,1892.0,5400000.0,30,30238.0, 2 TIN YAN ROAD,22.459156,114.0021269
3323,25.8,,2031.0,3437.0,59.0,5.0,,2019-05-04,535.0,25800000.0,30,120394.0, 23 SAM MUN TSAI ROAD,22.45593845,114.213860024839
3324,36.0,,2277.0,2830.0,80.0,,,2019-05-06,381.0,36000000.0,30,167991.0, 4699 TAI PO ROAD TAI PO KAU,22.4197935,114.1964898
3325,25.0,,926.0,1270.0,73.0,3.0,North,2019-05-15,96.0,25000000.0,30,116661.0, 21 TAT CHEE AVENUE,22.33793,114.1730533
3326,20.0,,638.0,833.0,77.0,2.0,North,2019-05-15,1288.0,20000000.0,30,93329.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
3327,3.98,,311.0,399.0,78.0,2.0,,2019-03-07,184.0,3980000.0,30,22287.0, 59-71A YUEN LONG ON LOK ROAD,22.447607100000003,114.0260453
3328,4.8,,423.0,,,,,2019-04-19,5465.0,4800000.0,30,26879.0, 6 SHA KOK STREET,22.3758473,114.194381156313
3329,13.8,,756.0,938.0,81.0,,,2019-05-14,9812.0,13800000.0,30,64397.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
3330,15.0,,1466.0,2111.0,69.0,3.0,,2019-05-19,63.0,15000000.0,30,69996.0, 48 KWU TUNG ROAD,22.5017158,114.1042559
3331,9.5,,670.0,893.0,75.0,2.0,Southwest,2019-05-16,,9500000.0,30,46664.0, 100 BROADWAY,22.33466135,114.141477002489
3332,8.0,,532.0,678.0,78.0,2.0,East,2019-05-06,1446.0,8000000.0,30,44798.0, 8 PAK LAI ROAD,22.3542201,114.0620042
3333,6.35,,515.0,642.0,80.0,,South,2019-05-19,4516.0,6350000.0,30,35558.0, 86-105 TSUEN KING CIRCUIT,22.376395600000002,114.1105567
3334,5.3,,401.0,515.0,78.0,2.0,,2019-05-19,1050.0,5300000.0,30,29678.0, 74-78 SIU LEK YUEN ROAD,22.3878881,114.2045098
3335,25.88,60000.0,2029.0,2478.0,82.0,5.0,,2019-05-18,24.0,25880000.0,30,120767.0, 1 LOK FUNG PATH,22.4016325,114.195965
3336,22.5,,1578.0,2539.0,62.0,6.0,West,2019-05-19,132.0,22500000.0,30,104995.0," 28,33 KWU TUNG ROAD",22.5017158,114.1042559
3337,9.98,,737.0,968.0,76.0,3.0,,2019-05-14,1777.0,9980000.0,30,46664.0, 8 SHEK KOK ROAD,22.297849499999998,114.273905125391
3338,6.3,,499.0,715.0,70.0,2.0,,2019-05-13,1728.0,6300000.0,30,35278.0, 1 TUEN ON LANE,22.410331,113.981036601545
3339,175.0,,3989.0,5008.0,80.0,5.0,Southeast,2019-05-13,1115.0,175000000.0,30,816625.0, 1 PO LUN STREET,22.3357707,114.1427312
3340,15.9,,662.0,800.0,83.0,2.0,South,2019-04-10,685.0,15900000.0,30,74196.0," 1-31 PEACOCK ROAD, 18,26-72 PEACOCK ROAD, 120-122 KAM PING STREET",,
3341,9.55,,497.0,596.0,83.0,2.0,Southwest,2019-05-20,6504.0,9550000.0,30,46664.0, 100 SHING TAI ROAD,22.27664325,114.239772961432
3342,9.6,,452.0,605.0,75.0,2.0,Southwest,2019-05-19,2208.0,9600000.0,30,46664.0, 38 SUNG WONG TOI ROAD,22.323809699999998,114.1898741
3343,6.5,,338.0,464.0,73.0,2.0,,2019-05-19,4760.0,6500000.0,30,36398.0, 18 ON LUK STREET,22.4234819,114.2331845
3344,35.0,,915.0,1292.0,71.0,4.0,North,2019-05-17,22.0,35000000.0,30,163325.0, 152 BOUNDARY STREET,22.3264845,114.1685304
3345,6.0,,427.0,585.0,73.0,2.0,,2019-05-18,2688.0,6000000.0,30,33598.0, 23 YAT MING ROAD,22.4882446,114.1408146
3346,3.98,,305.0,384.0,79.0,2.0,,2019-05-16,40.0,3980000.0,30,22287.0,,22.2793278,
3347,17.5,,703.0,945.0,74.0,3.0,Northwest,2019-05-19,2314.0,17500000.0,30,81662.0, 11 HOI FAI ROAD,22.3217806,114.1576887
3348,7.0,,356.0,520.0,68.0,,,2019-05-19,2735.0,7000000.0,30,39198.0," PHASE 1Ã¯Â¼Å¡, 119, 129 DOCK STREET, 7, 17, 25 MAN TAI STREET, , PHASE 2Ã¯Â¼Å¡, 26, 40 MAN TAI STREET, 21, 37 TAK MAN STREET, , PHASE 3Ã¯Â¼Å¡, 31, 39, 49, 53, 55, 57, 69 MAN TAI STREET, , PHASE 4Ã¯Â¼Å¡, 99C, 99G, 99N, 99U DOCK STREET, 6, 18, 28, 42, 54 TAK MAN STREET",,
3349,7.8,,604.0,781.0,77.0,3.0,Southwest,2019-05-19,1526.0,7800000.0,30,43678.0, 88 PO HONG ROAD,22.3131487,114.2605591
